Date,Open_AXISBANK,High_AXISBANK,Low_AXISBANK,Close_AXISBANK,Adj_Close_AXISBANK,Volume_AXISBANK,Open_HDFCBANK,High_HDFCBANK,Low_HDFCBANK,Close_HDFCBANK,Adj_Close_HDFCBANK,Volume_HDFCBANK,Open_ICICIBANK,High_ICICIBANK,Low_ICICIBANK,Close_ICICIBANK,Adj_Close_ICICIBANK,Volume_ICICIBANK,Open_IDBI,High_IDBI,Low_IDBI,Close_IDBI,Adj_Close_IDBI,Volume_IDBI,Open_SBIN,High_SBIN,Low_SBIN,Close_SBIN,Adj_Close_SBIN,Volume_SBIN,Open_HCLTECH,High_HCLTECH,Low_HCLTECH,Close_HCLTECH,Adj_Close_HCLTECH,Volume_HCLTECH,Open_INFY,High_INFY,Low_INFY,Close_INFY,Adj_Close_INFY,Volume_INFY,Open_TCS,High_TCS,Low_TCS,Close_TCS,Adj_Close_TCS,Volume_TCS,Open_TECHM,High_TECHM,Low_TECHM,Close_TECHM,Adj_Close_TECHM,Volume_TECHM,Open_WIPRO,High_WIPRO,Low_WIPRO,Close_WIPRO,Adj_Close_WIPRO,Volume_WIPRO,overview
2023-11-01,977.8499755859376,979.2999877929688,968.0,971.7999877929688,971.0505981445312,5703984.0,1462.25,1477.449951171875,1462.25,1474.5,1454.6363525390625,16938733.0,913.7999877929688,917.5999755859376,909.2999877929688,914.0499877929688,906.248291015625,12927203.0,62.09999847412109,62.29999923706055,59.59999847412109,60.150001525878906,59.16372299194336,9827738.0,566.25,569.6500244140625,563.8499755859375,566.4000244140625,557.058349609375,13575575.0,1280.0,1285.949951171875,1255.300048828125,1258.949951171875,1223.3828125,1572719,1373.050048828125,1377.449951171875,1351.6500244140625,1354.1500244140625,1346.560791015625,3090672.0,3355.0,3371.60009765625,3311.0,3330.64990234375,3283.336669921875,1563475.0,1130.949951171875,1138.0,1119.949951171875,1125.0999755859375,1092.853271484375,1288497.0,383.8500061035156,385.5499877929688,380.1499938964844,380.9500122070313,380.1393127441406,2120976.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-02,978.0,988.3499755859376,974.0,982.9500122070312,982.1920166015624,5193982.0,1485.0,1490.5,1467.1500244140625,1476.75,1456.85595703125,22612577.0,920.0499877929688,924.7999877929688,912.7999877929688,919.9500122070312,912.0979614257812,9747311.0,60.95000076293945,62.75,60.900001525878906,62.5,61.475189208984375,11145612.0,571.0999755859375,575.4500122070312,567.5999755859375,572.0999755859375,562.664306640625,11148516.0,1266.0,1275.0,1265.0,1273.4000244140625,1237.424560546875,1368604,1370.0,1376.300048828125,1361.6500244140625,1370.1500244140625,1362.47119140625,3758060.0,3343.199951171875,3375.949951171875,3343.199951171875,3360.10009765625,3312.36865234375,1245384.0,1125.0,1130.0,1113.800048828125,1115.5,1095.2095947265625,2493118.0,383.7999877929688,385.1499938964844,382.1000061035156,383.6499938964844,382.8335266113281,2371365.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-03,986.0,991.4000244140624,981.5,988.8499755859376,988.08740234375,4268048.0,1488.0,1491.4000244140625,1481.6500244140625,1483.75,1463.76171875,9047670.0,928.5499877929688,934.5,926.7999877929688,933.7999877929688,925.8297119140624,7146961.0,63.0,63.150001525878906,61.900001525878906,62.04999923706055,61.03256607055664,6054715.0,576.0,579.5,573.4500122070312,578.1500244140625,568.6145629882812,11371371.0,1282.5999755859375,1287.300048828125,1263.0,1266.25,1230.4765625,2052536,1380.050048828125,1392.0,1377.75,1389.050048828125,1381.2652587890625,3349045.0,3382.0,3387.89990234375,3344.300048828125,3350.89990234375,3303.29931640625,1402598.0,1124.0,1136.0,1116.0,1133.0999755859375,1112.489501953125,1108121.0,386.0,386.7000122070313,382.6499938964844,383.5499877929688,382.7337341308594,2645764.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-06,995.0,1016.2000122070312,993.0999755859376,1009.4000244140624,1008.62158203125,6552178.0,1498.0,1498.0,1483.0,1494.5,1474.3668212890625,12796865.0,941.0,947.75,937.4000244140624,945.4500122070312,937.3803100585938,10338367.0,62.59999847412109,62.95000076293945,61.900001525878906,62.29999923706055,61.278465270996094,4851810.0,582.0,582.5,573.25,574.3499755859375,564.877197265625,16499138.0,1276.25,1279.5,1265.1500244140625,1269.699951171875,1233.8292236328125,1175823,1393.9000244140625,1407.25,1390.800048828125,1403.300048828125,1395.4354248046875,2736381.0,3375.0,3392.300048828125,3359.0,3380.25,3332.232177734375,1099852.0,1137.5,1144.800048828125,1134.3499755859375,1142.1500244140625,1121.3748779296875,572330.0,386.0,386.4500122070313,383.0,384.6499938964844,383.8314208984375,2469968.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-07,1008.0,1022.2000122070312,1005.25,1020.9000244140624,1020.1127319335938,6559859.0,1494.0,1494.0,1477.199951171875,1487.25,1467.2144775390625,20976424.0,943.5999755859376,950.4500122070312,930.4500122070312,948.0999755859376,940.0076293945312,15704942.0,62.5,63.09999847412109,60.650001525878906,62.650001525878906,61.62273025512695,8268344.0,574.7999877929688,581.2000122070312,572.5999755859375,579.75,570.1881103515625,17923281.0,1269.0,1277.699951171875,1267.0999755859375,1273.949951171875,1237.958984375,1385282,1400.0,1405.9000244140625,1394.8499755859375,1404.300048828125,1396.4298095703125,2272209.0,3378.0,3404.14990234375,3366.0,3370.449951171875,3322.5712890625,1191144.0,1142.0,1150.300048828125,1136.550048828125,1149.0,1128.1002197265625,902481.0,384.8999938964844,387.0,382.8500061035156,383.2999877929688,382.4842834472656,2846089.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-08,1024.0,1026.949951171875,1015.5999755859376,1021.7000122070312,1020.912109375,7643314.0,1483.949951171875,1493.449951171875,1481.0,1491.550048828125,1471.4566650390625,15699773.0,948.4500122070312,948.4500122070312,934.0999755859376,935.75,927.7630615234376,17606074.0,62.95000076293945,64.75,62.84999847412109,63.45000076293945,62.409610748291016,9800517.0,581.9000244140625,582.5999755859375,579.0,580.2999877929688,570.7290649414062,15434808.0,1280.0,1280.800048828125,1265.9000244140625,1267.6500244140625,1231.837158203125,937671,1405.0,1405.0,1386.449951171875,1391.0,1383.204345703125,3550635.0,3371.449951171875,3401.949951171875,3369.550048828125,3381.550048828125,3333.513916015625,992899.0,1151.75,1152.8499755859375,1137.050048828125,1139.1500244140625,1118.429443359375,806162.0,384.6000061035156,385.8500061035156,381.5,382.2000122070313,381.38665771484375,3551026.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-09,1024.75,1028.8499755859375,1016.6500244140624,1021.9000244140624,1021.1119995117188,4407935.0,1486.0,1492.5999755859375,1483.5,1485.6500244140625,1465.6361083984375,11058370.0,934.0,942.3499755859376,933.0,937.3499755859376,929.349365234375,9406117.0,63.79999923706055,64.05000305175781,62.04999923706055,62.79999923706055,61.770267486572266,4326775.0,581.0,581.8499755859375,576.5,578.3499755859375,568.8112182617188,12434363.0,1267.6500244140625,1275.800048828125,1261.800048828125,1267.5,1231.6912841796875,1483749,1395.9000244140625,1397.5,1370.050048828125,1374.800048828125,1367.0950927734375,5498051.0,3390.10009765625,3391.5,3342.050048828125,3347.449951171875,3299.898193359375,2112352.0,1140.0,1141.0,1117.199951171875,1123.949951171875,1103.505859375,6042108.0,383.0,384.0,379.7000122070313,380.8500061035156,380.0395202636719,4615563.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-10,1017.9000244140624,1031.0,1016.6500244140624,1029.199951171875,1028.40625,3294063.0,1480.0999755859375,1496.0,1480.050048828125,1491.5,1471.4072265625,7007593.0,934.9000244140624,941.4500122070312,932.4000244140624,938.5999755859376,930.5887451171876,9560455.0,62.79999923706055,63.79999923706055,62.34999847412109,63.25,62.212890625,3815431.0,577.7999877929688,581.0,575.4000244140625,579.5,569.9422607421875,6773038.0,1262.300048828125,1271.0,1250.6500244140625,1255.449951171875,1219.9815673828125,1469902,1369.949951171875,1373.1500244140625,1361.0,1368.8499755859375,1361.178466796875,2943649.0,3338.0,3347.449951171875,3322.35009765625,3333.449951171875,3286.09716796875,1338557.0,1122.0,1139.75,1121.5,1138.1500244140625,1117.4476318359375,706806.0,380.2999877929688,381.7999877929688,377.0,379.2999877929688,378.4927978515625,5355350.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-13,1030.050048828125,1031.8499755859375,1023.5,1025.3499755859375,1024.5592041015625,5985481.0,1492.0999755859375,1495.949951171875,1485.9000244140625,1488.800048828125,1468.74365234375,10302957.0,940.9000244140624,940.9000244140624,932.0,934.4500122070312,926.4741821289062,11470096.0,63.5,66.0,63.04999923706055,65.55000305175781,64.47518157958984,12671945.0,581.0,582.5,575.2000122070312,581.3499755859375,571.76171875,11282362.0,1260.0,1263.5999755859375,1253.300048828125,1261.0,1225.3748779296875,730991,1379.8499755859375,1382.449951171875,1370.8499755859375,1373.550048828125,1365.8521728515625,3462092.0,3356.0,3356.0,3327.0,3331.550048828125,3284.224365234375,1030990.0,1140.5999755859375,1142.1500244140625,1128.0,1131.3499755859375,1110.771240234375,435537.0,382.6000061035156,382.8999938964844,380.0,381.6499938964844,380.8377990722656,1792951.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-15,1045.0,1045.0,1031.550048828125,1041.3499755859375,1040.546875,7240388.0,1504.0999755859375,1510.949951171875,1500.550048828125,1504.4000244140625,1484.133544921875,20622730.0,944.4000244140624,944.4000244140624,938.75,941.0999755859376,933.0673828125,19492138.0,66.3499984741211,66.5,65.69999694824219,66.1500015258789,65.06533813476562,5558917.0,587.25,588.0,582.5999755859375,584.7000122070312,575.0565185546875,11397676.0,1275.0,1283.0,1268.4000244140625,1276.6500244140625,1240.5828857421875,2410620,1399.0,1414.0,1393.0,1410.5,1402.594970703125,8551860.0,3383.10009765625,3413.0,3356.050048828125,3404.300048828125,3355.940673828125,2059802.0,1145.0,1178.8499755859375,1143.5,1173.75,1152.400146484375,2816201.0,385.5499877929688,392.25,384.25,391.6499938964844,390.8165283203125,5396259.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-16,1042.800048828125,1044.0,1022.1500244140624,1026.3499755859375,1025.5584716796875,6908825.0,1509.699951171875,1519.0,1503.75,1508.3499755859375,1488.0302734375,14856919.0,939.0,946.2000122070312,934.0,936.0,928.0109252929688,19706373.0,66.1500015258789,66.5,65.44999694824219,65.5999984741211,64.52435302734375,4810003.0,584.7000122070312,588.0,582.9000244140625,584.6500244140625,575.00732421875,8622660.0,1283.800048828125,1317.949951171875,1278.0,1311.050048828125,1274.0111083984375,3936945,1416.0999755859375,1453.4000244140625,1410.5999755859375,1444.9000244140625,1436.80224609375,6673907.0,3430.050048828125,3529.35009765625,3414.199951171875,3497.85009765625,3448.162109375,3951984.0,1175.0,1214.949951171875,1167.4000244140625,1207.199951171875,1185.2415771484375,2294942.0,391.6499938964844,399.5,389.2999877929688,397.1000061035156,396.2549133300781,6921788.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-17,1014.9000244140624,1020.0,991.8499755859376,994.3499755859376,993.5831909179688,13268353.0,1490.0,1507.5,1489.0,1505.0999755859375,1484.8240966796875,11850937.0,926.5499877929688,938.4000244140624,920.1500244140624,921.8499755859376,913.981689453125,10956653.0,64.0,64.0,62.5,62.650001525878906,61.62273025512695,14856247.0,574.5,574.5,562.0999755859375,563.0499877929688,553.7635498046875,37173221.0,1313.4000244140625,1325.75,1306.4000244140625,1309.1500244140625,1272.1646728515625,2882039,1441.050048828125,1451.0,1435.050048828125,1437.550048828125,1429.493408203125,4901251.0,3497.85009765625,3524.5,3492.550048828125,3502.449951171875,3452.696533203125,2021292.0,1212.199951171875,1213.949951171875,1198.0,1202.75,1180.87255859375,1176628.0,398.0,399.0,394.5,395.3999938964844,394.55853271484375,3943464.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-20,981.0,994.75,980.3499755859376,988.7000122070312,987.9375610351562,8215656.0,1513.0,1513.0,1501.550048828125,1505.199951171875,1484.9227294921875,9665726.0,922.0,926.75,917.5,921.4500122070312,913.5851440429688,10562301.0,63.0,63.34999847412109,60.79999923706055,61.900001525878906,60.88502883911133,7053993.0,564.0,566.7999877929688,560.5999755859375,563.75,554.4520263671875,12714585.0,1314.949951171875,1331.699951171875,1314.0,1325.4000244140625,1287.95556640625,2831858,1442.0,1452.0,1433.6500244140625,1436.5999755859375,1428.5487060546875,3584210.0,3491.25,3533.89990234375,3491.25,3519.60009765625,3469.60302734375,1475621.0,1204.9000244140625,1222.5,1202.75,1211.800048828125,1189.758056640625,1077366.0,393.2000122070313,401.1000061035156,393.2000122070313,400.2000122070313,399.3483276367188,4305248.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-21,989.9500122070312,997.5,986.6500244140624,991.7999877929688,991.03515625,7061614.0,1519.0,1522.0,1512.0999755859375,1517.949951171875,1497.5008544921875,12479986.0,924.4000244140624,928.0499877929688,922.0,926.0999755859376,918.1954345703124,8989572.0,62.29999923706055,62.54999923706055,61.650001525878906,62.29999923706055,61.278465270996094,3940462.0,566.0,566.6500244140625,561.0,561.5,552.2391357421875,14280013.0,1335.5999755859375,1336.0,1321.800048828125,1326.5999755859375,1289.12158203125,1514256,1442.0,1450.0,1436.75,1439.0,1430.935302734375,3793135.0,3519.60009765625,3539.050048828125,3501.0,3510.199951171875,3460.336181640625,1807236.0,1219.949951171875,1221.1500244140625,1200.4000244140625,1204.5,1182.5908203125,1129326.0,402.6000061035156,402.6000061035156,400.0499877929688,400.6499938964844,399.79736328125,2720124.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-22,991.0,999.9000244140624,988.0,998.0999755859376,997.3302612304688,6103988.0,1520.0,1520.0,1503.550048828125,1512.550048828125,1492.1737060546875,14561825.0,923.25,925.2000122070312,914.75,922.75,914.8740234375,12197979.0,60.29999923706055,60.70000076293945,59.5,60.45000076293945,59.45880126953125,15926264.0,562.9500122070312,564.5,555.1500244140625,558.9500122070312,549.731201171875,14909071.0,1326.5999755859375,1335.75,1320.4000244140625,1329.699951171875,1292.1339111328125,1535630,1436.199951171875,1458.949951171875,1436.199951171875,1457.800048828125,1449.6300048828125,3108786.0,3500.0,3532.64990234375,3481.10009765625,3530.14990234375,3480.0029296875,1798051.0,1205.0,1218.0,1204.0,1215.4000244140625,1193.29248046875,750622.0,402.5,402.6000061035156,399.1000061035156,400.25,399.3982238769531,2659291.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-23,999.0,1003.4000244140624,995.4000244140624,999.0499877929688,998.279541015625,3112891.0,1508.5,1523.8499755859375,1508.5,1521.300048828125,1500.805908203125,6523110.0,923.0,925.3499755859376,918.5,923.0,915.1218872070312,5534614.0,60.400001525878906,61.79999923706055,60.29999923706055,60.650001525878906,59.65552520751953,7909734.0,561.75,563.5,558.2999877929688,559.9500122070312,550.7147216796875,6376210.0,1333.949951171875,1335.25,1325.699951171875,1329.0,1291.453857421875,1307344,1467.9000244140625,1467.9000244140625,1447.699951171875,1449.25,1441.1278076171875,3186928.0,3530.0,3544.0,3500.0,3508.25,3458.413818359375,2729804.0,1215.0,1220.9000244140625,1206.949951171875,1210.9000244140625,1188.8743896484375,651637.0,400.5,405.0,400.5,402.5,401.6434326171875,4838680.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
2023-11-24,1002.0,1010.75,999.7000122070312,1008.5,1007.7222900390624,6956281.0,1521.199951171875,1533.1500244140625,1519.8499755859375,1532.0999755859375,1511.4603271484375,8234596.0,921.5,930.4000244140624,920.2000122070312,929.4000244140624,921.46728515625,7452002.0,60.650001525878906,61.25,60.54999923706055,60.650001525878906,59.65552520751953,3387344.0,561.9500122070312,562.4500122070312,559.25,560.3499755859375,551.1080932617188,6529851.0,1328.9000244140625,1332.6500244140625,1305.6500244140625,1309.1500244140625,1272.1646728515625,1795933,1445.550048828125,1452.6500244140625,1433.8499755859375,1437.4000244140625,1429.34423828125,2973195.0,3494.25,3504.550048828125,3453.0,3457.10009765625,3407.99072265625,1989733.0,1212.050048828125,1214.949951171875,1195.0999755859375,1197.8499755859375,1176.0616455078125,884921.0,402.5,403.5,395.5499877929688,396.0,395.1572570800781,3125283.0,"Strong domestic macros boost sentiments.Domestic Equities ended the week on a positive note as Indiaâ€™s GDP growth grew by 7.8% in the Apr-Junâ€™23 quarter. Also, the manufacturing PMI rose to 58.6, which further boosted sentiments. The broad-based Nifty 50 Index grew by 0.9% during the week. The mid and small caps outperformed large caps. Nifty Midcap 150 Index and Nifty Small Cap 250 grew by 2.6% and 4.1% respectively.Sectoral indices were a mixed bag with Nifty Realty, Nifty Metal and Nifty Auto gaining the most i.e., 5.8%, 5.1% and 3.7% respectively. Whereas Nifty FMCG, Nifty Pharma and Nifty Healthcare were at the bottom losing (-) 0.5%, (-) 0.1% and (-) 0.1% respectively."
